year,state,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_poll
1996,Virginia,republican,Bob Dole,10/28/1996,1,8,FALSE,41.74205667
1996,Washington,democrat,Bill Clinton,2/5/1996,39,274,TRUE,45.17898038
1996,Washington,democrat,Bill Clinton,6/23/1996,19,135,TRUE,41.92740531
1996,Washington,democrat,Bill Clinton,7/28/1996,14,100,TRUE,42.58897
1996,Washington,democrat,Bill Clinton,9/8/1996,8,58,FALSE,45.31572129
1996,Washington,democrat,Bill Clinton,10/9/1996,4,27,FALSE,47.662617
1996,Washington,democrat,Bill Clinton,10/12/1996,3,24,FALSE,47.80626869
1996,Washington,democrat,Bill Clinton,10/25/1996,2,11,FALSE,48.0155685
1996,Washington,democrat,Bill Clinton,10/27/1996,1,9,FALSE,47.4368778
1996,Washington,republican,Bob Dole,2/5/1996,39,274,TRUE,30.22676668
1996,Washington,republican,Bob Dole,6/23/1996,19,135,TRUE,33.20358683
1996,Washington,republican,Bob Dole,7/28/1996,14,100,TRUE,31.18815279
1996,Washington,republican,Bob Dole,9/8/1996,8,58,FALSE,33.46359216
1996,Washington,republican,Bob Dole,10/9/1996,4,27,FALSE,33.03229233
1996,Washington,republican,Bob Dole,10/12/1996,3,24,FALSE,32.19098562
1996,Washington,republican,Bob Dole,10/25/1996,2,11,FALSE,33.2277585
1996,Washington,republican,Bob Dole,10/27/1996,1,9,FALSE,35.0173141
1996,West Virginia,democrat,Bill Clinton,6/24/1996,19,134,TRUE,58.75164272
1996,West Virginia,democrat,Bill Clinton,9/6/1996,9,60,FALSE,52.61111133
1996,West Virginia,democrat,Bill Clinton,10/27/1996,1,9,FALSE,50.85288
1996,West Virginia,democrat,Bill Clinton,10/28/1996,1,8,FALSE,50.54057544
1996,West Virginia,republican,Bob Dole,6/24/1996,19,134,TRUE,34.03664834
1996,West Virginia,republican,Bob Dole,9/6/1996,9,60,FALSE,33.22462182
1996,West Virginia,republican,Bob Dole,10/27/1996,1,9,FALSE,32.021153
1996,West Virginia,republican,Bob Dole,10/28/1996,1,8,FALSE,34.28448589
1996,Wisconsin,democrat,Bill Clinton,2/28/1996,36,251,TRUE,59.0001747
1996,Wisconsin,democrat,Bill Clinton,3/10/1996,34,240,TRUE,53.319382
1996,Wisconsin,democrat,Bill Clinton,3/13/1996,34,237,TRUE,48.80479861
1996,Wisconsin,democrat,Bill Clinton,7/23/1996,15,105,TRUE,49.77389117
1996,Wisconsin,democrat,Bill Clinton,9/21/1996,6,45,FALSE,50.23887843
1996,Wisconsin,democrat,Bill Clinton,10/28/1996,1,8,FALSE,49.54336944
1996,Wisconsin,republican,Bob Dole,2/28/1996,36,251,TRUE,33.9998835
1996,Wisconsin,republican,Bob Dole,3/10/1996,34,240,TRUE,36.14665033
1996,Wisconsin,republican,Bob Dole,3/13/1996,34,237,TRUE,34.83052427
1996,Wisconsin,republican,Bob Dole,7/23/1996,15,105,TRUE,33.4411728
1996,Wisconsin,republican,Bob Dole,9/21/1996,6,45,FALSE,32.54912116
1996,Wisconsin,republican,Bob Dole,10/28/1996,1,8,FALSE,34.92982533
1996,Wyoming,democrat,Bill Clinton,8/8/1996,13,89,TRUE,37.21672437
1996,Wyoming,democrat,Bill Clinton,9/28/1996,5,38,FALSE,38.3377145
1996,Wyoming,democrat,Bill Clinton,10/2/1996,5,34,FALSE,37.65732004
1996,Wyoming,democrat,Bill Clinton,10/26/1996,1,10,FALSE,37.60189182
1996,Wyoming,republican,Bob Dole,8/8/1996,13,89,TRUE,43.01809933
1996,Wyoming,republican,Bob Dole,9/28/1996,5,38,FALSE,43.4119145
1996,Wyoming,republican,Bob Dole,10/2/1996,5,34,FALSE,44.40361138
1996,Wyoming,republican,Bob Dole,10/26/1996,1,10,FALSE,44.84311909
2000,Alabama,democrat,Al Gore,1/24/2000,41,288,TRUE,33.54481526
2000,Alabama,democrat,Al Gore,4/6/2000,31,215,TRUE,34.06476955
2000,Alabama,democrat,Al Gore,6/1/2000,23,159,TRUE,31.2716294
2000,Alabama,democrat,Al Gore,8/31/2000,10,68,FALSE,33.38370965
2000,Alabama,democrat,Al Gore,9/20/2000,7,48,FALSE,34.060768
2000,Alabama,democrat,Al Gore,9/21/2000,7,47,FALSE,35.74608533
2000,Alabama,democrat,Al Gore,9/27/2000,6,41,FALSE,36.79163823
2000,Alabama,democrat,Al Gore,10/19/2000,3,19,FALSE,36.856213
2000,Alabama,democrat,Al Gore,10/20/2000,3,18,FALSE,36.614965
2000,Alabama,democrat,Al Gore,11/2/2000,1,5,FALSE,33.011934
2000,Alabama,democrat,Al Gore,11/3/2000,1,4,FALSE,35.1987678
2000,Alabama,republican,George W. Bush,1/24/2000,41,288,TRUE,60.76723634
2000,Alabama,republican,George W. Bush,4/6/2000,31,215,TRUE,54.42169721
2000,Alabama,republican,George W. Bush,6/1/2000,23,159,TRUE,55.75749389
2000,Alabama,republican,George W. Bush,8/31/2000,10,68,FALSE,54.48099555
2000,Alabama,republican,George W. Bush,9/20/2000,7,48,FALSE,53.898303
2000,Alabama,republican,George W. Bush,9/21/2000,7,47,FALSE,52.4571905
2000,Alabama,republican,George W. Bush,9/27/2000,6,41,FALSE,52.11528191
2000,Alabama,republican,George W. Bush,10/19/2000,3,19,FALSE,51.951907
2000,Alabama,republican,George W. Bush,10/20/2000,3,18,FALSE,52.79563031
2000,Alabama,republican,George W. Bush,11/2/2000,1,5,FALSE,51.486047
2000,Alabama,republican,George W. Bush,11/3/2000,1,4,FALSE,52.7717604
2000,Alaska,democrat,Al Gore,9/20/2000,7,48,FALSE,25.69069111
2000,Alaska,democrat,Al Gore,11/4/2000,0,3,FALSE,28.0213305
2000,Alaska,republican,George W. Bush,9/20/2000,7,48,FALSE,47.19935491
2000,Alaska,republican,George W. Bush,11/4/2000,0,3,FALSE,50.99919875
2000,Arizona,democrat,Al Gore,2/16/2000,38,265,TRUE,36.6350044
2000,Arizona,democrat,Al Gore,3/27/2000,32,225,TRUE,37.07890344
2000,Arizona,democrat,Al Gore,5/21/2000,24,170,TRUE,34.9428049
2000,Arizona,democrat,Al Gore,7/1/2000,18,129,TRUE,32.7468073
2000,Arizona,democrat,Al Gore,9/13/2000,8,55,FALSE,34.34195625
2000,Arizona,democrat,Al Gore,9/17/2000,7,51,FALSE,39.92420789
2000,Arizona,democrat,Al Gore,9/18/2000,7,50,FALSE,40.6502734
2000,Arizona,democrat,Al Gore,9/19/2000,7,49,FALSE,40.200574
2000,Arizona,democrat,Al Gore,10/6/2000,5,32,FALSE,41.22747467
2000,Arizona,democrat,Al Gore,10/9/2000,4,29,FALSE,40.51901015
2000,Arizona,democrat,Al Gore,10/22/2000,2,16,FALSE,39.39389938
2000,Arizona,democrat,Al Gore,10/30/2000,1,8,FALSE,39.767797
2000,Arizona,democrat,Al Gore,11/1/2000,1,6,FALSE,39.55430267
2000,Arizona,democrat,Al Gore,11/4/2000,0,3,FALSE,38.930099
2000,Arizona,republican,George W. Bush,2/16/2000,38,265,TRUE,49.34044568
2000,Arizona,republican,George W. Bush,3/27/2000,32,225,TRUE,46.64608685
2000,Arizona,republican,George W. Bush,5/21/2000,24,170,TRUE,46.99149744
2000,Arizona,republican,George W. Bush,7/1/2000,18,129,TRUE,46.47828592
2000,Arizona,republican,George W. Bush,9/13/2000,8,55,FALSE,46.724189
2000,Arizona,republican,George W. Bush,9/17/2000,7,51,FALSE,44.2355943
2000,Arizona,republican,George W. Bush,9/18/2000,7,50,FALSE,44.349781
2000,Arizona,republican,George W. Bush,9/19/2000,7,49,FALSE,44.1138944
2000,Arizona,republican,George W. Bush,10/6/2000,5,32,FALSE,44.545515
2000,Arizona,republican,George W. Bush,10/9/2000,4,29,FALSE,45.12342485
2000,Arizona,republican,George W. Bush,10/22/2000,2,16,FALSE,47.06741375
2000,Arizona,republican,George W. Bush,10/30/2000,1,8,FALSE,49.263155
2000,Arizona,republican,George W. Bush,11/1/2000,1,6,FALSE,49.26596467
2000,Arizona,republican,George W. Bush,11/4/2000,0,3,FALSE,51.4751645
2000,Arkansas,democrat,Al Gore,6/27/2000,19,133,TRUE,36.00121308
2000,Arkansas,democrat,Al Gore,9/11/2000,8,57,FALSE,37.90565689
2000,Arkansas,democrat,Al Gore,9/20/2000,7,48,FALSE,40.33023888
2000,Arkansas,democrat,Al Gore,9/28/2000,6,40,FALSE,41.3795921
2000,Arkansas,democrat,Al Gore,10/29/2000,1,9,FALSE,42.373594
2000,Arkansas,democrat,Al Gore,10/30/2000,1,8,FALSE,43.851871
2000,Arkansas,democrat,Al Gore,11/1/2000,1,6,FALSE,43.9020595
2000,Arkansas,democrat,Al Gore,11/3/2000,1,4,FALSE,44.2930852
2000,Arkansas,republican,George W. Bush,6/27/2000,19,133,TRUE,46.00150689
2000,Arkansas,republican,George W. Bush,9/11/2000,8,57,FALSE,44.09287722
2000,Arkansas,republican,George W. Bush,9/20/2000,7,48,FALSE,43.99392475
2000,Arkansas,republican,George W. Bush,9/28/2000,6,40,FALSE,44.46847277
2000,Arkansas,republican,George W. Bush,10/29/2000,1,9,FALSE,44.688443
2000,Arkansas,republican,George W. Bush,10/30/2000,1,8,FALSE,45.5251485
2000,Arkansas,republican,George W. Bush,11/1/2000,1,6,FALSE,45.8197255
2000,Arkansas,republican,George W. Bush,11/3/2000,1,4,FALSE,46.5538916
2000,California,democrat,Al Gore,2/25/2000,37,256,TRUE,49.12098618
2000,California,democrat,Al Gore,2/27/2000,36,254,TRUE,49.11702895
2000,California,democrat,Al Gore,5/9/2000,26,182,TRUE,48.90087147
2000,California,democrat,Al Gore,6/14/2000,21,146,TRUE,46.53774325
2000,California,democrat,Al Gore,6/18/2000,20,142,TRUE,45.96551514
2000,California,democrat,Al Gore,6/25/2000,19,135,TRUE,42.99766665
2000,California,democrat,Al Gore,7/12/2000,17,118,TRUE,42.44938238
2000,California,democrat,Al Gore,7/20/2000,16,110,TRUE,41.67374193
2000,California,democrat,Al Gore,8/3/2000,14,96,TRUE,42.88334871
2000,California,democrat,Al Gore,8/10/2000,13,89,TRUE,41.936008
2000,California,democrat,Al Gore,8/22/2000,11,77,FALSE,44.03060367
2000,California,democrat,Al Gore,8/25/2000,11,74,FALSE,43.86069631
2000,California,democrat,Al Gore,9/10/2000,8,58,FALSE,45.85195163
2000,California,democrat,Al Gore,9/11/2000,8,57,FALSE,45.976835
2000,California,democrat,Al Gore,9/20/2000,7,48,FALSE,47.67726172
2000,California,democrat,Al Gore,10/8/2000,4,30,FALSE,47.4672747
2000,California,democrat,Al Gore,10/18/2000,3,20,FALSE,46.4928354
2000,California,democrat,Al Gore,10/23/2000,2,15,FALSE,46.62148829
2000,California,democrat,Al Gore,10/30/2000,1,8,FALSE,46.230666
2000,California,democrat,Al Gore,10/31/2000,1,7,FALSE,46.165362
2000,California,democrat,Al Gore,11/1/2000,1,6,FALSE,45.872215
2000,California,democrat,Al Gore,11/2/2000,1,5,FALSE,45.908145
2000,California,democrat,Al Gore,11/3/2000,1,4,FALSE,46.374136
2000,California,democrat,Al Gore,11/4/2000,0,3,FALSE,46.768188
2000,California,democrat,Al Gore,11/5/2000,0,2,FALSE,46.410927
2000,California,democrat,Al Gore,11/6/2000,0,1,FALSE,46.403632
2000,California,republican,George W. Bush,2/25/2000,37,256,TRUE,43.1252465
2000,California,republican,George W. Bush,2/27/2000,36,254,TRUE,43.1325799
2000,California,republican,George W. Bush,5/9/2000,26,182,TRUE,41.76506436
2000,California,republican,George W. Bush,6/14/2000,21,146,TRUE,41.7129635
2000,California,republican,George W. Bush,6/18/2000,20,142,TRUE,40.58920957
2000,California,republican,George W. Bush,6/25/2000,19,135,TRUE,36.48730129
2000,California,republican,George W. Bush,7/12/2000,17,118,TRUE,36.54568638
2000,California,republican,George W. Bush,7/20/2000,16,110,TRUE,36.40121321
2000,California,republican,George W. Bush,8/3/2000,14,96,FALSE,36.19416357
2000,California,republican,George W. Bush,8/10/2000,13,89,FALSE,37.38565033
2000,California,republican,George W. Bush,8/22/2000,11,77,FALSE,37.37217033
2000,California,republican,George W. Bush,8/25/2000,11,74,FALSE,37.36299725
2000,California,republican,George W. Bush,9/10/2000,8,58,FALSE,37.32706517
2000,California,republican,George W. Bush,9/11/2000,8,57,FALSE,37.3977995
2000,California,republican,George W. Bush,9/20/2000,7,48,FALSE,37.33985189
2000,California,republican,George W. Bush,10/8/2000,4,30,FALSE,37.8116855
2000,California,republican,George W. Bush,10/18/2000,3,20,FALSE,37.8709788
2000,California,republican,George W. Bush,10/23/2000,2,15,FALSE,38.52379629
2000,California,republican,George W. Bush,10/30/2000,1,8,FALSE,39.899784
2000,California,republican,George W. Bush,11/1/2000,1,6,FALSE,41.132403
2000,California,republican,George W. Bush,11/2/2000,1,5,FALSE,41.483626
2000,California,republican,George W. Bush,11/3/2000,1,4,FALSE,41.384567
2000,California,republican,George W. Bush,11/4/2000,0,3,FALSE,42.266597
2000,California,republican,George W. Bush,11/5/2000,0,2,FALSE,42.451353
2000,California,republican,George W. Bush,11/6/2000,0,1,FALSE,42.743904
2000,Colorado,democrat,Al Gore,2/6/2000,39,275,TRUE,35.630243
2000,Colorado,democrat,Al Gore,3/3/2000,36,249,TRUE,39.31759323
2000,Colorado,democrat,Al Gore,6/13/2000,21,147,TRUE,37.10361395
2000,Colorado,democrat,Al Gore,9/6/2000,9,62,FALSE,38.938697
2000,Colorado,democrat,Al Gore,9/7/2000,9,61,FALSE,38.06219646
2000,Colorado,democrat,Al Gore,9/20/2000,7,48,FALSE,38.81704778
2000,Colorado,democrat,Al Gore,9/29/2000,6,39,FALSE,37.9035816
2000,Colorado,democrat,Al Gore,10/4/2000,5,34,FALSE,36.6615364
2000,Colorado,democrat,Al Gore,10/24/2000,2,14,FALSE,38.318169
2000,Colorado,democrat,Al Gore,10/25/2000,2,13,FALSE,38.175318
2000,Colorado,democrat,Al Gore,10/26/2000,2,12,FALSE,37.980371
2000,Colorado,democrat,Al Gore,10/27/2000,2,11,FALSE,37.994174
2000,Colorado,democrat,Al Gore,10/28/2000,1,10,FALSE,37.634647
2000,Colorado,democrat,Al Gore,10/29/2000,1,9,FALSE,37.236262
2000,Colorado,democrat,Al Gore,10/30/2000,1,8,FALSE,37.313938
2000,Colorado,democrat,Al Gore,10/31/2000,1,7,FALSE,37.263139
2000,Colorado,democrat,Al Gore,11/1/2000,1,6,FALSE,37.330336
2000,Colorado,democrat,Al Gore,11/2/2000,1,5,FALSE,37.266358
2000,Colorado,democrat,Al Gore,11/3/2000,1,4,FALSE,37.452578
2000,Colorado,democrat,Al Gore,11/4/2000,0,3,FALSE,39.38560425
2000,Colorado,republican,George W. Bush,2/6/2000,39,275,TRUE,42.286969
2000,Colorado,republican,George W. Bush,3/3/2000,36,249,TRUE,47.42206704
2000,Colorado,republican,George W. Bush,6/13/2000,21,147,TRUE,48.59690146
2000,Colorado,republican,George W. Bush,9/6/2000,9,62,FALSE,47.077107
2000,Colorado,republican,George W. Bush,9/7/2000,9,61,FALSE,46.79624215
2000,Colorado,republican,George W. Bush,9/20/2000,7,48,FALSE,45.81263833
2000,Colorado,republican,George W. Bush,9/29/2000,6,39,FALSE,45.142791
2000,Colorado,republican,George W. Bush,10/4/2000,5,34,FALSE,45.3448627
2000,Colorado,republican,George W. Bush,10/24/2000,2,14,FALSE,46.841324
2000,Colorado,republican,George W. Bush,10/25/2000,2,13,FALSE,46.631019
2000,Colorado,republican,George W. Bush,10/26/2000,2,12,FALSE,46.845914
2000,Colorado,republican,George W. Bush,10/27/2000,2,11,FALSE,47.857222
2000,Colorado,republican,George W. Bush,10/28/2000,1,10,FALSE,48.359053
2000,Colorado,republican,George W. Bush,10/29/2000,1,9,FALSE,48.457302
2000,Colorado,republican,George W. Bush,10/30/2000,1,8,FALSE,48.248353
2000,Colorado,republican,George W. Bush,10/31/2000,1,7,FALSE,47.832048
2000,Colorado,republican,George W. Bush,11/1/2000,1,6,FALSE,47.697784
2000,Colorado,republican,George W. Bush,11/2/2000,1,5,FALSE,47.787961
2000,Colorado,republican,George W. Bush,11/3/2000,1,4,FALSE,47.744284
2000,Colorado,republican,George W. Bush,11/4/2000,0,3,FALSE,47.98219125
2000,Connecticut,democrat,Al Gore,2/15/2000,38,266,TRUE,45.26461677
2000,Connecticut,democrat,Al Gore,4/18/2000,29,203,TRUE,46.15200257
2000,Connecticut,democrat,Al Gore,5/11/2000,26,180,TRUE,45.25371562
2000,Connecticut,democrat,Al Gore,6/19/2000,20,141,TRUE,42.53347257
2000,Connecticut,democrat,Al Gore,6/26/2000,19,134,TRUE,43.07432876
2000,Connecticut,democrat,Al Gore,7/17/2000,16,113,TRUE,42.037867
2000,Connecticut,democrat,Al Gore,7/18/2000,16,112,TRUE,41.1269976
2000,Connecticut,democrat,Al Gore,9/18/2000,7,50,FALSE,45.97355192
2000,Connecticut,democrat,Al Gore,10/1/2000,5,37,FALSE,46.41259082
2000,Connecticut,democrat,Al Gore,11/4/2000,0,3,FALSE,49.74650675
2000,Connecticut,republican,George W. Bush,2/15/2000,38,266,TRUE,45.01484372
2000,Connecticut,republican,George W. Bush,4/18/2000,29,203,TRUE,43.17856348
2000,Connecticut,republican,George W. Bush,5/11/2000,26,180,TRUE,44.09972264
2000,Connecticut,republican,George W. Bush,6/19/2000,20,141,TRUE,42.92910471
2000,Connecticut,republican,George W. Bush,6/26/2000,19,134,TRUE,43.2695931
2000,Connecticut,republican,George W. Bush,7/17/2000,16,113,TRUE,42.28935
2000,Connecticut,republican,George W. Bush,7/18/2000,16,112,TRUE,41.58546471
2000,Connecticut,republican,George W. Bush,9/18/2000,7,50,FALSE,38.28882715
2000,Connecticut,republican,George W. Bush,10/1/2000,5,37,FALSE,36.9697935
2000,Connecticut,republican,George W. Bush,11/4/2000,0,3,FALSE,37.51948925
2000,Delaware,democrat,Al Gore,3/5/2000,35,247,TRUE,42.65422427
2000,Delaware,democrat,Al Gore,5/30/2000,23,161,TRUE,42.65086842
2000,Delaware,democrat,Al Gore,7/12/2000,17,118,TRUE,40.0502388
2000,Delaware,democrat,Al Gore,8/11/2000,13,88,TRUE,39.33495587
2000,Delaware,democrat,Al Gore,9/11/2000,8,57,FALSE,42.40927989
2000,Delaware,democrat,Al Gore,9/20/2000,7,48,FALSE,44.3937093
2000,Delaware,democrat,Al Gore,9/30/2000,5,38,FALSE,45.330043
2000,Delaware,democrat,Al Gore,10/5/2000,5,33,FALSE,45.599621
2000,Delaware,democrat,Al Gore,10/23/2000,2,15,FALSE,47.17616013
2000,Delaware,democrat,Al Gore,10/31/2000,1,7,FALSE,46.160926
2000,Delaware,democrat,Al Gore,11/1/2000,1,6,FALSE,45.22182043
2000,Delaware,republican,George W. Bush,3/5/2000,35,247,TRUE,53.3407911
2000,Delaware,republican,George W. Bush,5/30/2000,23,161,TRUE,51.38465605
2000,Delaware,republican,George W. Bush,7/12/2000,17,118,TRUE,46.73960833
2000,Delaware,republican,George W. Bush,8/11/2000,13,88,FALSE,47.963881
2000,Delaware,republican,George W. Bush,9/11/2000,8,57,FALSE,45.15686467
2000,Delaware,republican,George W. Bush,9/20/2000,7,48,FALSE,41.7400263
2000,Delaware,republican,George W. Bush,9/30/2000,5,38,FALSE,40.7683672
2000,Delaware,republican,George W. Bush,10/5/2000,5,33,FALSE,41.22515811
2000,Delaware,republican,George W. Bush,10/23/2000,2,15,FALSE,42.81128975
2000,Delaware,republican,George W. Bush,10/31/2000,1,7,FALSE,43.50226
2000,Delaware,republican,George W. Bush,11/1/2000,1,6,FALSE,44.26315514
2000,District of Columbia,democrat,Al Gore,9/20/2000,7,48,FALSE,72.68364567
2000,District of Columbia,republican,George W. Bush,9/20/2000,7,48,FALSE,14.13094618
2000,Florida,democrat,Al Gore,3/2/2000,36,250,TRUE,44.81599067
2000,Florida,democrat,Al Gore,3/8/2000,35,244,TRUE,42.01017834
2000,Florida,democrat,Al Gore,4/6/2000,31,215,TRUE,42.76714576
2000,Florida,democrat,Al Gore,5/9/2000,26,182,TRUE,42.06228748
2000,Florida,democrat,Al Gore,6/7/2000,22,153,TRUE,41.59164011
2000,Florida,democrat,Al Gore,6/26/2000,19,134,TRUE,41.58091263
2000,Florida,democrat,Al Gore,7/12/2000,17,118,TRUE,41.86699891
2000,Florida,democrat,Al Gore,8/16/2000,12,83,TRUE,40.30929046
2000,Florida,democrat,Al Gore,9/11/2000,8,57,FALSE,41.628511
2000,Florida,democrat,Al Gore,9/12/2000,8,56,FALSE,41.78850214
2000,Florida,democrat,Al Gore,9/20/2000,7,48,FALSE,42.41426227
2000,Florida,democrat,Al Gore,10/5/2000,5,33,FALSE,42.516327
2000,Florida,democrat,Al Gore,10/6/2000,5,32,FALSE,43.191709
2000,Florida,democrat,Al Gore,10/7/2000,4,31,FALSE,43.50668144
2000,Florida,democrat,Al Gore,10/16/2000,3,22,FALSE,44.03876
2000,Florida,democrat,Al Gore,10/18/2000,3,20,FALSE,44.39391
2000,Florida,democrat,Al Gore,10/23/2000,2,15,FALSE,43.464242
2000,Florida,democrat,Al Gore,10/24/2000,2,14,FALSE,45.150635
2000,Florida,democrat,Al Gore,10/26/2000,2,12,FALSE,45.188963
2000,Florida,democrat,Al Gore,10/27/2000,2,11,FALSE,45.617952
2000,Florida,democrat,Al Gore,10/28/2000,1,10,FALSE,45.865034
2000,Florida,democrat,Al Gore,10/29/2000,1,9,FALSE,45.91034
2000,Florida,democrat,Al Gore,10/30/2000,1,8,FALSE,45.86488
2000,Florida,democrat,Al Gore,10/31/2000,1,7,FALSE,45.7417415
2000,Florida,democrat,Al Gore,11/2/2000,1,5,FALSE,45.884926
2000,Florida,democrat,Al Gore,11/3/2000,1,4,FALSE,45.883952
2000,Florida,democrat,Al Gore,11/4/2000,0,3,FALSE,46.550703
2000,Florida,democrat,Al Gore,11/5/2000,0,2,FALSE,47.024501
2000,Florida,democrat,Al Gore,11/6/2000,0,1,FALSE,47.174946
2000,Florida,republican,George W. Bush,3/2/2000,36,250,TRUE,49.2859615
2000,Florida,republican,George W. Bush,3/8/2000,35,244,TRUE,47.98378914
2000,Florida,republican,George W. Bush,4/6/2000,31,215,TRUE,48.04324136
2000,Florida,republican,George W. Bush,5/9/2000,26,182,TRUE,47.77342797
2000,Florida,republican,George W. Bush,6/7/2000,22,153,TRUE,47.73800268
2000,Florida,republican,George W. Bush,6/26/2000,19,134,TRUE,48.12454294
2000,Florida,republican,George W. Bush,7/12/2000,17,118,TRUE,47.58078309
2000,Florida,republican,George W. Bush,8/16/2000,12,83,FALSE,47.82226469
2000,Florida,republican,George W. Bush,9/11/2000,8,57,FALSE,46.33356875
2000,Florida,republican,George W. Bush,9/12/2000,8,56,FALSE,46.0794978
2000,Florida,republican,George W. Bush,9/20/2000,7,48,FALSE,44.03383107
2000,Florida,republican,George W. Bush,10/5/2000,5,33,FALSE,44.452089
2000,Florida,republican,George W. Bush,10/6/2000,5,32,FALSE,44.14764
2000,Florida,republican,George W. Bush,10/7/2000,4,31,FALSE,44.79692622
2000,Florida,republican,George W. Bush,10/16/2000,3,22,FALSE,45.1041055
2000,Florida,republican,George W. Bush,10/18/2000,3,20,FALSE,44.5588826
2000,Florida,republican,George W. Bush,10/23/2000,2,15,FALSE,44.91241
2000,Florida,republican,George W. Bush,10/24/2000,2,14,FALSE,44.5451165
2000,Florida,republican,George W. Bush,10/26/2000,2,12,FALSE,44.99509
2000,Florida,republican,George W. Bush,10/27/2000,2,11,FALSE,44.746692
2000,Florida,republican,George W. Bush,10/28/2000,1,10,FALSE,44.546944
2000,Florida,republican,George W. Bush,10/29/2000,1,9,FALSE,44.679262
2000,Florida,republican,George W. Bush,10/30/2000,1,8,FALSE,44.465368
2000,Florida,republican,George W. Bush,10/31/2000,1,7,FALSE,44.764464
2000,Florida,republican,George W. Bush,11/1/2000,1,6,FALSE,44.746663
2000,Florida,republican,George W. Bush,11/2/2000,1,5,FALSE,44.920605
2000,Florida,republican,George W. Bush,11/3/2000,1,4,FALSE,45.096665
2000,Florida,republican,George W. Bush,11/4/2000,0,3,FALSE,45.492762
2000,Florida,republican,George W. Bush,11/5/2000,0,2,FALSE,45.695946
2000,Florida,republican,George W. Bush,11/6/2000,0,1,FALSE,45.757136
2000,Georgia,democrat,Al Gore,3/1/2000,36,251,TRUE,38.35594793
2000,Georgia,democrat,Al Gore,5/10/2000,26,181,TRUE,39.10002277
2000,Georgia,democrat,Al Gore,9/10/2000,8,58,FALSE,39.3168305
2000,Georgia,democrat,Al Gore,9/20/2000,7,48,FALSE,39.61928331
2000,Georgia,democrat,Al Gore,10/3/2000,5,35,FALSE,38.8624235
2000,Georgia,democrat,Al Gore,10/9/2000,4,29,FALSE,39.3773382
2000,Georgia,democrat,Al Gore,10/14/2000,3,24,FALSE,39.85728389
2000,Georgia,democrat,Al Gore,10/23/2000,2,15,FALSE,39.972227
2000,Georgia,democrat,Al Gore,10/31/2000,1,7,FALSE,39.287006
2000,Georgia,democrat,Al Gore,11/4/2000,0,3,FALSE,40.53993925
2000,Georgia,republican,George W. Bush,3/1/2000,36,251,TRUE,48.69672907
2000,Georgia,republican,George W. Bush,5/10/2000,26,181,TRUE,47.44164262
2000,Georgia,republican,George W. Bush,9/10/2000,8,58,FALSE,47.0758455
2000,Georgia,republican,George W. Bush,9/20/2000,7,48,FALSE,46.93343992
2000,Georgia,republican,George W. Bush,10/3/2000,5,35,FALSE,47.979105
2000,Georgia,republican,George W. Bush,10/9/2000,4,29,FALSE,48.1308432
2000,Georgia,republican,George W. Bush,10/14/2000,3,24,FALSE,48.07276356
2000,Georgia,republican,George W. Bush,10/23/2000,2,15,FALSE,49.03018513
2000,Georgia,republican,George W. Bush,10/31/2000,1,7,FALSE,50.10800875
2000,Georgia,republican,George W. Bush,11/4/2000,0,3,FALSE,50.68194225
2000,Hawaii,democrat,Al Gore,5/9/2000,26,182,TRUE,45.11056168
2000,Hawaii,democrat,Al Gore,8/16/2000,12,83,TRUE,40.28998371
2000,Hawaii,democrat,Al Gore,9/9/2000,8,59,FALSE,44.67624118
2000,Hawaii,democrat,Al Gore,9/20/2000,7,48,FALSE,49.70410926
2000,Hawaii,democrat,Al Gore,10/24/2000,2,14,FALSE,51.16224055
2000,Hawaii,democrat,Al Gore,11/4/2000,0,3,FALSE,52.083075
2000,Hawaii,republican,George W. Bush,5/9/2000,26,182,TRUE,37.07712146
2000,Hawaii,republican,George W. Bush,8/16/2000,12,83,FALSE,38.45208963
2000,Hawaii,republican,George W. Bush,9/9/2000,8,59,FALSE,36.73792091
2000,Hawaii,republican,George W. Bush,9/20/2000,7,48,FALSE,33.66247879
2000,Hawaii,republican,George W. Bush,10/24/2000,2,14,FALSE,32.13699945
2000,Hawaii,republican,George W. Bush,11/4/2000,0,3,FALSE,34.64373725
2000,Idaho,democrat,Al Gore,1/25/2000,41,287,TRUE,26.51410948
2000,Idaho,democrat,Al Gore,9/20/2000,7,48,FALSE,29.11425897
2000,Idaho,democrat,Al Gore,10/22/2000,2,16,FALSE,27.08517625
2000,Idaho,democrat,Al Gore,10/26/2000,2,12,FALSE,27.67923944
2000,Idaho,democrat,Al Gore,11/4/2000,0,3,FALSE,26.8588915
2000,Idaho,republican,George W. Bush,1/25/2000,41,287,TRUE,54.33191728
2000,Idaho,republican,George W. Bush,9/20/2000,7,48,FALSE,53.56675269
2000,Idaho,republican,George W. Bush,10/22/2000,2,16,FALSE,57.699605
2000,Idaho,republican,George W. Bush,10/26/2000,2,12,FALSE,57.68525622
2000,Idaho,republican,George W. Bush,11/4/2000,0,3,FALSE,60.8521195
2000,Illinois,democrat,Al Gore,2/27/2000,36,254,TRUE,44.80011144
2000,Illinois,democrat,Al Gore,4/14/2000,30,207,TRUE,43.79441772
2000,Illinois,democrat,Al Gore,5/9/2000,26,182,TRUE,42.88033072
